IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.155.238,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.205.188,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
8.218.155.238,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.222.36,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.146.1,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.127.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.34.188,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,38,0.00
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,38,0.00
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,38,0.00
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.222.134.170,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
47.242.157.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.111.175,2095,2095,false,SIN,Asia Pacific,Singapore,38,0.00
8.219.97.50,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
8.217.221.165,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.194.170,8080,8080,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.90.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.102.102,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.60.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.159.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.37.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.203.7,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.222.215.228,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.121.23,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
47.243.90.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.91.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.250.5,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.00
47.236.144.48,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
8.222.222.64,8880,8880,false,SIN,Asia Pacific,Singapore,39,0.00
8.219.113.232,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.36.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.252.237,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.222.134.170,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
47.238.40.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.48.107,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.85.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.252.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.232.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,39,0.00
47.237.100.206,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.54.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.203.7,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.6.102,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
8.219.177.205,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.84.214,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.18.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.37.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.203.7,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.00
8.222.180.86,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.178.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.32.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.37.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.209.14,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
8.217.147.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.74.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.119.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.205.188,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.48.107,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.107.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.98.13,8880,8880,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.90.180,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.144.196,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.167.231,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
8.218.2.181,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.142.191,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.21.65,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.220.88,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.234.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.83.71,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
8.219.240.160,8880,8880,false,SIN,Asia Pacific,Singapore,39,0.00
47.236.123.133,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.146.249,2086,2086,false,SIN,Asia Pacific,Singapore,40,0.00
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.180.51,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.139.85,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.65.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.169.15,8080,8080,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.175.109,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.222.165.117,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
8.217.239.116,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.232.148,2082,2082,false,SIN,Asia Pacific,Singapore,40,0.00
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.49.65,8080,8080,false,SIN,Asia Pacific,Singapore,40,0.00
47.242.252.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.3.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.222.156.242,2082,2082,false,SIN,Asia Pacific,Singapore,40,0.00
8.218.222.36,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.170.225,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.149.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.188.129,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.147.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.99.169,8080,8080,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.169.63,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.252.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.21.65,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.202.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.5.154,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.201.8,8880,8880,false,SIN,Asia Pacific,Singapore,40,0.00
8.210.66.190,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.232.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.102.102,2052,2052,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.67.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.101.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,40,0.00
47.238.40.58,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.22.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.32.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.36.78,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.204.76,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.83.201,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
47.236.17.193,2052,2052,false,SIN,Asia Pacific,Singapore,41,0.00
47.76.204.76,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.180.24,8080,8080,false,SIN,Asia Pacific,Singapore,41,0.00
8.222.222.64,8080,8080,false,SIN,Asia Pacific,Singapore,41,0.00
8.218.11.90,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.53.110,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,41,0.00
47.57.14.118,80,80,false,SJC,North America,San Jose,41,0.00
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.36.78,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.77.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.111.175,2052,2052,false,SIN,Asia Pacific,Singapore,41,0.00
8.210.175.109,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.5.154,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.237.95.156,2052,2052,false,SIN,Asia Pacific,Singapore,41,0.00
47.242.36.78,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.139.85,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.237.84.173,2086,2086,false,SIN,Asia Pacific,Singapore,41,0.00
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,41,0.00
8.210.48.107,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.159.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.167.231,2086,2086,false,SIN,Asia Pacific,Singapore,41,0.00
47.243.74.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.144.208,2086,2086,false,SIN,Asia Pacific,Singapore,41,0.00
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.239.116,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.203.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.91.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.100.23,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.83.239,80,80,false,SIN,Asia Pacific,Singapore,41,0.00
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.139.243,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.9.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.219.106.156,8880,8880,false,SIN,Asia Pacific,Singapore,41,0.00
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.80.72,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.145.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.52.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,41,0.00
8.217.250.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.60.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.53.110,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,41,0.00
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.121.207,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.107.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.34.188,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.232.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.232.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.250.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.188.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.139.243,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.243.206.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.65.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.76.159.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.18.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.74.119,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.232.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,42,0.00
8.218.146.204,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.219.117.198,2095,2095,false,SIN,Asia Pacific,Singapore,42,0.00
8.219.5.10,80,80,false,SIN,Asia Pacific,Singapore,42,0.00
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.34.188,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.48.92,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.157.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.217.193.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,42,0.00
8.219.174.142,2052,2052,false,SIN,Asia Pacific,Singapore,42,0.00
8.212.41.98,8080,8080,false,SJC,North America,San Jose,42,0.00
47.76.159.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.203.119,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.217.221.165,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.74.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.76.94.15,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.36.78,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.5.154,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.222.137.192,80,80,false,SIN,Asia Pacific,Singapore,42,0.00
8.219.202.130,80,80,false,SIN,Asia Pacific,Singapore,42,0.00
8.217.121.207,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.211.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.212.107.200,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,42,0.00
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.76.32.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.236.117.48,2086,2086,false,SIN,Asia Pacific,Singapore,42,0.00
8.219.104.37,80,80,false,SIN,Asia Pacific,Singapore,42,0.00
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.100.23,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.42.219,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.219.201.245,8080,8080,false,SIN,Asia Pacific,Singapore,42,0.00
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.236.5.223,2086,2086,false,SIN,Asia Pacific,Singapore,42,0.00
47.238.6.102,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.217.91.121,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.107.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.107.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.217.232.246,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.74.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,42,0.00
8.219.174.213,2095,2095,false,SIN,Asia Pacific,Singapore,42,0.00
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.76.204.76,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.156.6,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.11.90,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,0.00
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.9.129,443,443,true,HKG,Asia Pacific,Hong Kong,42,0.00
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.217.159.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.48.107,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.219.229.190,2052,2052,false,SIN,Asia Pacific,Singapore,42,0.00
47.243.67.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.219.111.175,2086,2086,false,SIN,Asia Pacific,Singapore,42,0.00
8.218.74.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.222.150.197,80,80,false,SIN,Asia Pacific,Singapore,42,0.00
8.217.164.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.157.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.00
